Identifier,PerformingDate,Runningtime,Title,Description(설명 초록),Program Comments(프로그램 설명),VoiceType,Performing Artist,Piano,SingerUndergraduate,country,Composer,CBirthYear,CDeathYear,Opus/Catalogue 번호,SongNo,SongTitle,Translated,SongCycle,FromOpera,FromOratorio,FromCantata,Time,Location,Venue,Fee,StudentFee,Agency,Affiliation,ProgramURL
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","MahlerWerfel, Alma",1879,1964,,1,Die stille Stadt,고요한 마을,F_nf Lieder,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","MahlerWerfel, Alma",1879,1964,,2,In meines Vaters Garten,내 아버지의 정원,F_nf Lieder,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","MahlerWerfel, Alma",1879,1964,,3,Laue Sommernacht,고요한 여름밤,F_nf Lieder,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","MahlerWerfel, Alma",1879,1964,,4,Bei dir ist es traut,당신과 함께하는 믿음,F_nf Lieder,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","MahlerWerfel, Alma",1879,1964,,5,Ich wandle unter Blumen,나는 꽃 아래로 걷네,F_nf Lieder,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Rachmaninoff, Sergei",1873,1943,Op. 4,4,"Не пой, красавица при мне","노래하지 마오, 아름다운 이여",,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Rachmaninoff, Sergei",1873,1943,Op. 4,5,"Уж ты, нива моя",슬픔의 수확,,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Rachmaninoff, Sergei",1873,1943,Op. 4,6,"Давно ль, мой друг","많은 시간, 많은 환상",,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아",,,,,,intermission,,,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Tosti, Francesco Paolo",1846,1916,,1,Van gli effluv_ de le rose,감도는 장미의 향기,Due Piccoli Notturni,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Tosti, Francesco Paolo",1846,1916,,2,O falce di luna calante,지는 초승달의 빛,Due Piccoli Notturni,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","WolfFerrari, Ermanno",1876,1948,Op. 12,1,Quando ti vidi a quel canto apparire,노랫소리에 나타나는 그대를 보았을 때,Quattro Rispetti,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","WolfFerrari, Ermanno",1876,1948,Op. 12,2,"O guarda, guarda quel nobile agello","오 보라, 저 고귀한 천사를 보라",Quattro Rispetti,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","WolfFerrari, Ermanno",1876,1948,Op. 12,3,Angiolo delicato fresco e bello,섬세하고 청량하고 아름다운 천사여,Quattro Rispetti,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","WolfFerrari, Ermanno",1876,1948,Op. 12,4,Sia Benedetto chi fece lo mondo!,세상을 만든 이여 축복이 있으라,Quattro Rispetti,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Pizzetti, Ildebrando",1880,1968,,,I Pastori,목자들,,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Pizzetti, Ildebrando",1880,1968,,,"Adjuro vos, filiae Jerusalem…","애원하오, 예수살렘의 딸들이여…",,,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
130,230903,100(15),소프라노 이민지 독창회,,,소프라노,이민지,강석희,성신여자대학교,"이탈리아
이탈리아","Charpentier, Gustave",1860,1956,,,Depuis le jour,그날 이후,,Louise,,,19:30,서울,영산아트홀,"20,000","10,000",예인예술기획,"계원예술고등학교
성신여자대학교 음악대학
이탈리아 파르마 국립음악원
밀라노 베르디 국립음악원 동문회
",https://tickets.interpark.com/goods/23009489
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 829,,Abschied von der Erde,세상과의 이별,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 870,,Der Wanderer an den Mond,방랑자의 달뜨면,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 878,,Am Fenster,창가에서,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D.686,,Fr_hlingsglaube,봄의 신앙,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 777,,Lachen und Weinen,웃음과 눈물,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 544,,Ganymed,가니메데,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 35/10,,Stille Tr_nen,고요한 눈물,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 40/3,,Der Soldat,병사,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 24/6,,"Warte, warte, wilder Schiffmann","기다려라, 거친 선원아",,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아",,,,,,intermission,,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 127/2,,Dein Angesicht,그대의 얼굴,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 142/2,,Lehn' deine Wang',너의 볼에 기대어,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 127/3,,Es leuchtet meine Liebe,나의 사랑이 빛나네,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schumann, Robert",1810,1856,Op. 142/4,,Mein Wagen rollet langsam,나의 수레는 천천히 굴러가네,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Beethoven, Ludwig van",1770,1827,Op. 84/4,,Die Liebe,사랑,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Schubert, Franz",1797,1828,D. 210,,Die Liebe,사랑,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Liszt, Franz",1811,1886,S. 280/2,,Die Liebe,사랑,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Grieg, Edvard",1843,1907,Op. 5/3,,Ich liebe dich,그대를 사랑해,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Grieg, Edvard",1843,1907,Op. 25/2,,Ein Schwan,백조,,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
131,230829,90(15),바리톤 김대수 동창회,,,바리톤,김대수,박은정,연세대학교,"독일
이탈리아","Grieg, Edvard",1843,1907,Op. 48/6,6,Ein Traum,꿈,6 Songs,,,,19:30,서울,금호아트홀 연세,"30,000","30,000",영음예술기획,"울산대학교 예술대학
연세대학교 음악대학 동문회


",https://tickets.interpark.com/goods/23011235
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Purcell, Henry",1659,1695,Z. 585-1,,Sweeter than Roses,,"Pausanias, the betrayer of his country",,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Purcell, Henry",1659,1695,Z. 630,,I attempt from Love’s Sickness to fly,당신의 그리움에서 벗어나려 해도,,The Indian Queen,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Donizetti, Gaetano",1797,1848,,,Nuits d’ete a Pausillippe,,,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Donizetti, Gaetano",1797,1848,,,Il Barcaiolo,,,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Donizetti, Gaetano",1797,1848,,,La Conocchia,,,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Donizetti, Gaetano",1797,1848,,,L'amor funesto,,,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Poulenc, Francis",1899,1963,FP. 121,1,Reine des mouettes,갈매기들의 여왕,Metamorphoses,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Poulenc, Francis",1899,1963,FP. 121,2,C'est le joli printemps,아름다운 봄이다,Metamorphoses,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Poulenc, Francis",1899,1963,FP. 121,3,Paganini,파가니니,Metamorphoses,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아",,,,,,intermission,,,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Strauss, Richard",1864,1949,AV 150,1,Fr_hling,봄,Vier letzte Lieder,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Strauss, Richard",1864,1949,AV 150,2,September,9월,Vier letzte Lieder,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Strauss, Richard",1864,1949,AV 150,3,Beim Schlafengehen,잠자리에 들 때,Vier letzte Lieder,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Strauss, Richard",1864,1949,AV 150,4,Im Abendrot,저녁 노을,Vier letzte Lieder,,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
132,230827,90(15),소프라노 이수정 귀국 독창회,,,소프라노,이수정,홍청의,연세대학교,"독일
이탈리아","Zimmermann, Udo",1943,2021,,,Einmal noch mochte ich mit dir durch unsre Walder laufen,"단 한번, 단 한번이라도 있다면 우리의 들판에서 뛰어 놀고 싶다",,Die Weiße Rose,,,17:00,부산,부산문화회관 중극장,"20,000","10,000",아트뱅크코레아,"연세대학교
독일 라히프치히 국립음대 동문회


",https://tickets.interpark.com/goods/23010394
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Tosti, Francesco Paolo",1846,1916,,2,L'alba sep_ra dalla luce l'ombra,새벽은 빛으로 어둠을 가르고,Quattro canzoni d'Amaranta,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Tosti, Francesco Paolo",1846,1916,,,Addio,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Verdi, Giuseppe",1813,1901,,,"O figli, o figli miei... Ah, la paterna mano",,,Macbeth,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","De Curtis, Ernesto",1875,1937,,,Tu ca nun chiagne,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Falvo, Rodolfo",1873,1937,,,Dicitencello vuie,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Verdi, Giuseppe",1813,1901,,,Quando le sere al placido,,,Luisa Miller,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아",,,,,,intermission,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Puccini, Giacomo",1858,1924,,,E lucevan le stelle,,,Tosca,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Tagliaferri, Ernesto",1889,1937,,,Passione,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","De Curtis, Ernesto",1875,1937,,,Torna a Surriento,,,,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Leoncavallo, Ruggero",1857,1919,,,Vesti la giubba,,,Pagliacci,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
133,230825,70(10),테너 이동현 독창회,,,테너,이동현,김윤경,한양대학교,"미국
이탈리아","Ponchielli, Amilcare",1834,1886,,,Cielo e mar,,,La Gioconda,,,19:30,서울,베아홀,"30,000","30,000",벨칸토예술기획,"베아오페라음악예술원



",https://tickets.interpark.com/goods/23011063
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Caccini, Giulio",1551,1618,,,"Amarilli, mia bella",,,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Caldara, Antonio",1670,1736,,,Sebben crudele,,,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","H_ndel, George Frideric",1685,1759,,,Ombra mai fu,그리운 나무 그늘이여,,Serse,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Schubert, Franz",1797,1828,D. 957,,Der Atlas,,Schwanengesang,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Schubert, Franz",1797,1828,D. 957,,Ihr Bild,,Schwanengesang,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Faur_, Gabriel",1845,1924,,,Apr_s un R_ve,,,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아",,,,,,intermission,,,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Bizet, Georges",1838,1875,,,La Coccinelle,,,,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
134,230811,100(15),바리톤 김영훈 귀국 독창회,,,바리톤,김영훈,김윤경,한양대학교,"미국
이탈리아","Verdi, Giuseppe",1813,1901,,,Di provenza il mar il suol,,,La Traviata,,,19:30,서울,세종문화회관 체임버홀,"50,000","50,000",covar,"가톨릭대학교 음악과 동문회



",https://tickets.interpark.com/goods/P0003537
