keywords,year,_PerformingDate,_Title,_Program,_Time,_RunningTime,_Location,_Venue,_Country,_ProgramURL,id
"Carlisle Floyd, Giovanni Battista Pergolesi, Henri Duparc, Ludwig van Beethoven, Richard Strauss",23년 7월,2023. 07. 06,소프라노 오예은 독창회,"#### Pergolesi, Giovanni Battista (1710-1736)
Stizzoso, mio stizzoso
Ah, Serpina penserete

#### Duparc, Henri (1848-1933)
Chanson triste (슬픔의 노래)
L'invitation au Voyage (여행으로의 초대)

#### Beethoven, Ludwig van (1770-1827)
Op 65 :  Ah Perfido! (아, 믿지 못할 사람이여!)

#### Intermission


#### Strauss, Richard (1864-1949)
Vier letzte Lieder, AV 150 : 1. Frühling (봄)
Vier letzte Lieder, AV 150 : 2. September (9월)
Vier letzte Lieder, AV 150 : 3. Beim Schlafengehen (잠자리에 들 때)
Vier letzte Lieder, AV 150 : 4. Im Abendrot (저녁 노을)

#### Floyd, Carlisle (1926-2021)
저 산의 나무들은 차갑고 헐벗었네  The trees on the mountains are cold and bare
_From Opera, Susannah_",19:30,90분(인터미션: 15분),부산,챔버홀,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23008626),145
"Ambroise Thomas, Camille SaintSaëns, Gabriel Dupont, Hector Berlioz, Jake Heggie, Johannes Brahms, Richard Strauss",23년 7월,2023. 07. 06,소프라노 박지현 독창회,"#### Brahms, Johannes (1833-1897)
사랑하는 이를 어떻게 알아볼까, WoO 22 : 1. Wie erkenn ich dein Treublich
수의는 눈처럼 희고, WoO 22 : 2. Sein Leichenhemd Weiss
성 발렌타인 날 아침, WoO 22 : 3. Auf morgen ist Sankt Valentins Tag
그들은 그를 덮지도 않고 들것에 싣고 갔어요, WoO 22 : 4. Sie trugen ihn auf der Bahre bloss
그리고 그는 다시 돌아오지 않네, WoO 22 : 5. Und kommt er nicht mehr zurück

#### Strauss, Richard (1864-1949)
Drei Lieder der Ophelia, Op. 67 : 1. Wie erkenn Ich mein Treublich (사랑하는 이를 어떻게 알아볼까)
Drei Lieder der Ophelia, Op. 67 : 2. Guten Morgen (성 발렌타인 날 아침)
Drei Lieder der Ophelia, Op. 67 : 3. Sie trugen ihn auf der Bahre bloss (그들은 그를 덮지도 않고 들것에 싣고 갔어요)

#### Heggie, Jake
Ophelia's song
Women have loved before as I love
Not in a silver casket
Spring

#### Intermission


#### Berlioz, Hector (1803-1869)
Op 18 : 2 La mort d'Ophélie (오펠리아의 죽음)

#### Dupont, Gabriel (1878-1914)
Ophélia

#### SaintSaëns, Camille (1835-1921)
La mort d'Ophélie (오펠리아의 죽음)

#### Thomas, Ambroise (1811-1896)
A vos jeux, mes amis",19:30,100분(인터미션: 15분),서울,세종문화회관 체임버홀,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/P0003498),144
"Erik Satie, Giacomo Puccini, Robert Schumann, Sergei Rachmaninoff, 임태규, 정애련, 조혜영",23년 7월,2023. 07. 14,소프라노 신효진 독창회,"#### Schumann, Robert (1810-1856)
Frauenliebe und Leben, Op. 42 : 1. Seit ich ihn gesehen (그를 본 후로)
Frauenliebe und Leben, Op. 42 : 2. Er, der Herrlichste von allen (그, 가장 고귀한 남자)
Frauenliebe und Leben, Op. 42 : 3. Ich kann's nicht fassen, nicht glauben (나는 이해할 수도, 믿을 수도 없네)
Frauenliebe und Leben, Op. 42 : 4. Du Ring an meinem Finger (내 손에 낀 반지여)
Frauenliebe und Leben, Op. 42 : 5. Helft mir, ihr Schwestern (날 좀 도와줘, 자매들아)
Frauenliebe und Leben, Op. 42 : 6. Süßer Freund, du blickest mich verwundert an (다정한 남자, 놀라며 나를 보네)
Frauenliebe und Leben, Op. 42 : 7. An meinem Herzen, an meiner Brust (내 마음에, 내 가슴에)
Frauenliebe und Leben, Op. 42 : 8. Nun hast du mir den ersten Schmerz getan (당신은 내게 처음으로 고통을 주었어요)

#### Intermission


#### Satie, Erik (1866-1925)
Je te veux

#### Rachmaninoff, Sergei (1873-1943)
Op 8 : 1 Речная лилея
Op 8 : 4 Полюбила я на печаль свою
Op 38 : 3 Маргаритки

#### 정애련 (0-0)
별을 캐는 밤

#### 임태규 (0-0)
돌아가는 꽃

#### 조혜영 (1970-0)
못잊어

#### Puccini, Giacomo (1858-1924)
Vissi d'arte, vissi d'amore
_From Opera, Tosca_",19:30,100분(인터미션: 15분),서울,영산아트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23008722),143
"Carl Maria von Weber, Reynaldo Hahn, Robert Schumann, 김순남, 김효근, 조혜영",23년 7월,2023. 07. 18,소프라노 박이화 독창회,"#### Schumann, Robert (1810-1856)
Frauenliebe und Leben, Op. 42 : 1. Seit ich ihn gesehen (그를 본 후로)
Frauenliebe und Leben, Op. 42 : 2. Er, der Herrlichste von allen (그, 가장 고귀한 남자)
Frauenliebe und Leben, Op. 42 : 3. Ich kann's nicht fassen, nicht glauben (나는 이해할 수도, 믿을 수도 없네)
Frauenliebe und Leben, Op. 42 : 4. Du Ring an meinem Finger (내 손에 낀 반지여)
Frauenliebe und Leben, Op. 42 : 5. Helft mir, ihr Schwestern (날 좀 도와줘, 자매들아)
Frauenliebe und Leben, Op. 42 : 6. Süßer Freund, du blickest mich verwundert an (다정한 남자, 놀라며 나를 보네)
Frauenliebe und Leben, Op. 42 : 7. An meinem Herzen, an meiner Brust (내 마음에, 내 가슴에)
Frauenliebe und Leben, Op. 42 : 8. Nun hast du mir den ersten Schmerz getan (당신은 내게 처음으로 고통을 주었어요)

#### Intermission


#### Hahn, Reynaldo (1874-1947)
Reverie
Si mes vers avaient des ailes
L'énamourée

#### 김순남 (1917-1983)
진달래꽃

#### 조혜영 (1970-0)
못잊어

#### 김효근 (1960-0)
사랑의 꿈

#### Weber, Carl Maria von (1786-1826)
Und ob die Wolke sie verhülle
_From Opera, Der Freischütz_",20:00,90분(인터미션: 15분),서울,금호아트홀 연세,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23007784),142
"Carl Loewe, Franz Schubert, Hugo Wolf, Johannes Brahms, Negro Spiritual, Richard Strauss, 신동수, 조혜원, 최진",23년 7월,2023. 07. 23,베이스 이희광 독창회,"#### Negro Spiritual
때로 엄마없는 아이처럼 느끼며  Sometimes I Feel Like A Motherless Child
주여 이 아침에…  My Lord What a Morning

#### Strauss, Richard (1864-1949)
Op 51 :  Das Thal
Op 51 :  Der Einsame

#### Schubert, Franz (1797-1828)
D 674 :  Prometheus
D 328 :  Erlkönig (마왕)

#### Wolf, Hugo (1860-1903)
Mignon Lieder  1. Wohl denk ich oft an mein vergangenes Leben
Mignon Lieder  2. Alles endet was entstehet
Mignon Lieder  3. Fühlt meine Seele das ersehnte Licht

#### Loewe, Carl (1796-1869)
Tom der Reimer
Die Uhr
Odins Meeresritt

#### Brahms, Johannes (1833-1897)
Op 118 : 2 Intermezzo

#### 최진 (1976-0)
시간에 기대어

#### 조혜원
못잊어

#### 신동수
산아",17:00,100분(인터미션: 15분),서울,JCC아트센터 콘서트홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009160),141
"Emmerich Kálmán, Felix Mendelssohn, Franz Lehár, George Frideric Händel, Joseph Haydn, Robert Schumann",23년 7월,2023. 07. 26,테너 김성수 독창회,"#### Händel, George Frideric (1685-1759)
Dank sei Dir Herr (주께 감사하라)

#### Schumann, Robert (1810-1856)
Liederkreis, Op. 24 : 1. Morgens steh' ich auf und frage
Liederkreis, Op. 24 : 2. Es treibt mich hin
Liederkreis, Op. 24 : 3. Ich wandelte unter den Bäumen
Liederkreis, Op. 24 : 4. Lieb' Liebchen, leg's Händchen
Liederkreis, Op. 24 : 5. Schöne Wiege meiner Leiden
Liederkreis, Op. 24 : 6. Warte, warte, wilder Schiffmann
Liederkreis, Op. 24 : 7. Berg' und Burgen schaun herunter
Liederkreis, Op. 24 : 8. Anfangs wollt ich fast verzagen
Op 24 : 9 Mit Myrten und Rosen
_From Oratorio, Liederkreis_

#### Intermission


#### Haydn, Joseph (1732-1809)
Mit würd‘ und hoheit angetan
_From Oratorio, Die Schöpfung_

#### Mendelssohn, Felix (1809-1847)
Dann werden die Gerechten leuchten
_From Oratorio, Elias_

#### Händel, George Frideric (1685-1759)
Messiah  Comfort ye my people... Ev’ry valley shall be exalted

#### Lehár, Franz (1870-1948)
Wolgalied
_From Opera, Der Zarewitsch_

#### Kálmán, Emmerich (1882-1953)
Grüß mir mein Wien
_From Opera, Gräfin Mariza_",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009232),140
"Franz Schubert, Georges Bizet, Giuseppe Verdi, Ottorino Respighi, Reynaldo Hahn, Richard Wagner, 김효근, 손한묵, 윤학준, 이원주, 최진",23년 7월,2023. 07. 30,바리톤 이한범 독창회,"#### Respighi, Ottorino (1879-1936)
Nebbie

#### Verdi, Giuseppe (1813-1901)
Per me giunto… io morrò (오 카를로… 나는 이제 그대를 위해 죽으리)
_From Opera, Don Carlos_

#### Schubert, Franz (1797-1828)
Schwanengesang, D. 957 : 4. Ständchen (Serenade)

#### Wagner, Richard (1813-1883)
O du mein holder abendstern (저녁별의 노래)
_From Opera, Tannhäuser_

#### Hahn, Reynaldo (1874-1947)
Si mes vers avaient des ailes

#### Intermission


#### Bizet, Georges (1838-1875)
Séguedille
_From Opera, Carmen_

#### 김효근 (1960-0)
첫사랑

#### 윤학준 (1973-0)
여름밤의 추억, 너의 것

#### 최진 (1976-0)
시간에 기대어

#### 이원주 (1980-0)
연

#### 손한묵
방황하는 발걸음",19:30,80분(인터미션: 15분),서울,국제아트홀,"오스트리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009764),139
"Fernando Obradors, Hugo Wolf, Kurt Weill, Samuel Barber, William Bolcom",23년 8월,2023. 08. 08,소프라노 김동연 귀국 독창회,"#### Obradors, Fernando (1897-1945)
Canciones Clásicas Españolas, Vol. I : . La mi sola, Laureola (나의 모든 것, 라우레올라)
Canciones Clásicas Españolas, Vol. I : . Al amor (사랑으로)
Canciones Clásicas Españolas, Vol. I : . Corazón porqué pasáis? (마음이 흘러가네)
Canciones Clásicas Españolas, Vol. I : . El majo celoso (질투하는 멋쟁이)
Canciones Clásicas Españolas, Vol. I : . Con amores, la mi madre (사랑하는 나의 어머니)
Canciones Clásicas Españolas, Vol. I : . Del Cabello más sutil (부드러운 머릿결)
Canciones Clásicas Españolas, Vol. I : . Chiquita la novia (어린 신부)

#### Wolf, Hugo (1860-1903)
Mignon Lieder  1. Heiß mich nicht reden
Mignon Lieder  2. Nur wer die Sehnsucht kennt
Mignon Lieder  3. So laßt mich scheinen bis ich werde
Mignon Lieder  4. Kennst du das Land

#### Intermission


#### Bolcom, William
George
_From Opera, Cabaret Songs_
Waiting
_From Opera, Cabaret Songs_
Amor
_From Opera, Cabaret Songs_

#### Barber, Samuel (1910-1981)
Four Songs, Op. 13 : 1. A nun Takes the Veil
Four Songs, Op. 13 : 2. The Secrets of the Old
Four Songs, Op. 13 : 3. Sure on this shining night
Four Songs, Op. 13 : 4. Nocturne

#### Weill, Kurt (1900-1950)
What good would the moon be?",19:30,80분(인터미션: 15분),서울,세종문화회관 체임버홀,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/P0003528),138
"Ambroise Thomas, Antonio Cesti, Antonio Lotti, Giuseppe Sarti, Robert Schumann, Vincenzo Bellini, 강원도민요, 김규환, 임긍수",23년 8월,2023. 08. 08,소프라노 양귀비 독창회,"#### Schumann, Robert (1810-1856)
Frauenliebe und Leben, Op. 42 : 1. Seit ich ihn gesehen (그를 본 후로)
Frauenliebe und Leben, Op. 42 : 2. Er, der Herrlichste von allen (그, 가장 고귀한 남자)
Frauenliebe und Leben, Op. 42 : 3. Ich kann's nicht fassen, nicht glauben (나는 이해할 수도, 믿을 수도 없네)
Frauenliebe und Leben, Op. 42 : 4. Du Ring an meinem Finger (내 손에 낀 반지여)
Frauenliebe und Leben, Op. 42 : 5. Helft mir, ihr Schwestern (날 좀 도와줘, 자매들아)
Frauenliebe und Leben, Op. 42 : 6. Süßer Freund, du blickest mich verwundert an (다정한 남자, 놀라며 나를 보네)
Frauenliebe und Leben, Op. 42 : 7. An meinem Herzen, an meiner Brust (내 마음에, 내 가슴에)
Frauenliebe und Leben, Op. 42 : 8. Nun hast du mir den ersten Schmerz getan (당신은 내게 처음으로 고통을 주었어요)

#### Bellini, Vincenzo (1801-1835)
Qui la voce sua soave

#### Intermission


#### Sarti, Giuseppe (1729-1802)
Lungi dal caro bene

#### Cesti, Antonio (1623-1669)
Intorno all’idol mio

#### Lotti, Antonio (1667-1740)
pur dicesti o bocca bella

#### 김규환 (1926-2011)
님이 오시는지

#### 임긍수 (1949-0)
강 건너 봄이 오듯

#### 강원도민요
한오백년

#### Bellini, Vincenzo (1801-1835)
Eccomi in lieta vesta ... Oh! quante volte
_From Opera, I Capuleti e i Montecchi_

#### Thomas, Ambroise (1811-1896)
Oui pour ce soir, Je suis Titania",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009389),137
"Ernesto de Curtis, Franz Lehár, Georges Bizet, Gioacchino Rossini, Mark Hayes, Moses Hogan, Pablo Sorozábal, Reynaldo Hahn, Richard Strauss, Salvatore Cardillo, 윤학준, 조혜영",23년 8월,2023. 08. 11,테너 주관균 독창회,"#### Strauss, Richard (1864-1949)
Ich trage meine Minne (내 앞에 사랑을 봐)
Allerseelen (월령제)
Vier Lieder, Op. 27 : 4. Morgen! (Tomorrow!)

#### Hahn, Reynaldo (1874-1947)
À Chloris (클로리스에게)

#### Bizet, Georges (1838-1875)
Votre toast

#### de Curtis, Ernesto (1875-1937)
Non ti scordar di me (나를 잊지 마세요)

#### Cardillo, Salvatore (1874-1947)
Core 'Ngrato (무정한 마음)

#### Rossini, Gioacchino (1792-1868)
Soirées musicales  La Danza (춤)

#### Intermission


#### 윤학준 (1973-0)
마중

#### 조혜영 (1970-0)
못잊어

#### Hayes, Mark
Give me Jesus

#### Hogan, Moses
Were You There?

#### Sorozábal, Pablo (1897-1948)
No puede ser (그녀가 그럴리 없어)

#### Lehár, Franz (1870-1948)
Dein ist mein ganzes Herz (그대는 나의 모든 것)
_From Opera, Das Land des Lächelns_",19:30,65분,천안,천안예술의전당 소공연장,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23010075),136
"Clara Schumann, Georges Bizet, Igor Stravinsky, Joseph Haydn, Roger Quilter, Émile Paladilhe",23년 8월,2023. 08. 11,소프라노 노지윤 귀국 독창회,"#### Haydn, Joseph (1732-1809)
Nun beut die Flur das frische Grün
_From Oratorio, Die Schöpfung_

#### Schumann, Clara (1819-1896)
Sechs Lieder, Op.13 : 1. Ich stand in dunklen Träumen (어두운 꿈속에 서 있었네)
Sechs Lieder, Op.13 : 2. Sie liebten sich beide (그들은 서로 사랑했네)
Sechs Lieder, Op.13 : 3. Die Liebe sass als Nachtigall (사랑의 마법)
Sechs Lieder, Op.13 : 4. Der Mond kommt still gegangen (달은 고요히 떠오르고)
Sechs Lieder, Op.13 : 5. Ich hab’ in Deinem Auge (나 그대의 눈 속에서)
Sechs Lieder, Op.13 : 6. Die stille Lotosblume (고요한 연꽃)

#### Bizet, Georges (1838-1875)
WD87 :  Pastel
Op35 :  Ouvre ton cœur
La fleur que tu m'avais jetée (꽃노래(네가 내게 던진 이 꽃은))

#### Intermission


#### Paladilhe, Émile (1884-1926)
Op8 :  Psyché
Sérénité de la nuit
Le Roitelet

#### Quilter, Roger (1877-1953)
Seven Elizabethan Lyrics, Op.12 : 1. Weep you no more
Seven Elizabethan Lyrics, Op.12 : 2. My life’s delight
Seven Elizabethan Lyrics, Op.12 : 3. Damask roses
Seven Elizabethan Lyrics, Op.12 : 4. The faithless shepherdess
Seven Elizabethan Lyrics, Op.12 : 5. Brown is my Love
Seven Elizabethan Lyrics, Op.12 : 6. By a fountainside
Seven Elizabethan Lyrics, Op.12 : 7. Fair house of joy

#### Stravinsky, Igor (1882-1971)
No word from Tom
_From Opera, The Rake's Progress_",19:30,90분(인터미션: 15분),서울,영산아트홀,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009050),135
"Antonio Caldara, Franz Schubert, Gabriel Fauré, George Frideric Händel, Georges Bizet, Giulio Caccini, Giuseppe Verdi, Umberto Giordano",23년 8월,2023. 08. 11,바리톤 김영훈 귀국 독창회,"#### Caccini, Giulio (1551-1618)
Amarilli, mia bella

#### Caldara, Antonio (1670-1736)
Sebben crudele

#### Händel, George Frideric (1685-1759)
Ombra mai fu (그리운 나무 그늘이여)
_From Opera, Serse_

#### Schubert, Franz (1797-1828)
Schwanengesang, D. 957 : . Der Atlas
Schwanengesang, D. 957 : . Ihr Bild

#### Fauré, Gabriel (1845-1924)
Après un Rêve

#### Intermission


#### Bizet, Georges (1838-1875)
La Coccinelle

#### Verdi, Giuseppe (1813-1901)
Di provenza il mar il suol
_From Opera, La Traviata_
Pietà rispetto amore
_From Opera, Macbeth_
Cortigiani, vil razza dannata
_From Opera, Rigoletto_
Per me giunto… io morrò (오 카를로… 나는 이제 그대를 위해 죽으리)
_From Opera, Don Carlos_

#### Giordano, Umberto (1867-1948)
Nemico della patria
_From Opera, Andrea Chenier_",19:30,100분(인터미션: 15분),서울,세종문화회관 체임버홀,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/P0003537),134
"Amilcare Ponchielli, Ernesto De Curtis, Ernesto Tagliaferri, Francesco Paolo Tosti, Giacomo Puccini, Giuseppe Verdi, Rodolfo Falvo, Ruggero Leoncavallo",23년 8월,2023. 08. 25,테너 이동현 독창회,"#### Tosti, Francesco Paolo (1846-1916)
Quattro canzoni d'Amaranta  2. L'alba sepàra dalla luce l'ombra (새벽은 빛으로 어둠을 가르고)
Addio

#### Verdi, Giuseppe (1813-1901)
O figli, o figli miei... Ah, la paterna mano
_From Opera, Macbeth_

#### De Curtis, Ernesto (1875-1937)
Tu ca nun chiagne

#### Falvo, Rodolfo (1873-1937)
Dicitencello vuie

#### Verdi, Giuseppe (1813-1901)
Quando le sere al placido
_From Opera, Luisa Miller_

#### Intermission


#### Puccini, Giacomo (1858-1924)
E lucevan le stelle
_From Opera, Tosca_

#### Tagliaferri, Ernesto (1889-1937)
Passione

#### De Curtis, Ernesto (1875-1937)
Torna a Surriento

#### Leoncavallo, Ruggero (1857-1919)
Vesti la giubba
_From Opera, Pagliacci_

#### Ponchielli, Amilcare (1834-1886)
Cielo e mar
_From Opera, La Gioconda_",19:30,70분(인터미션: 10분),서울,베아홀,"미국
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23011063),133
"Francis Poulenc, Gaetano Donizetti, Henry Purcell, Richard Strauss, Udo Zimmermann",23년 8월,2023. 08. 27,소프라노 이수정 귀국 독창회,"#### Purcell, Henry (1659-1695)
Pausanias, the betrayer of his country, Z. 585-1 : . Sweeter than Roses
Z 630 :  I attempt from Love’s Sickness to fly (당신의 그리움에서 벗어나려 해도)
_From Opera, The Indian Queen_

#### Donizetti, Gaetano (1797-1848)
Nuits d’ete a Pausillippe
Il Barcaiolo
La Conocchia
L'amor funesto

#### Poulenc, Francis (1899-1963)
Metamorphoses, FP. 121 : 1. Reine des mouettes (갈매기들의 여왕)
Metamorphoses, FP. 121 : 2. C'est le joli printemps (아름다운 봄이다)
Metamorphoses, FP. 121 : 3. Paganini (파가니니)

#### Intermission


#### Strauss, Richard (1864-1949)
Vier letzte Lieder, AV 150 : 1. Frühling (봄)
Vier letzte Lieder, AV 150 : 2. September (9월)
Vier letzte Lieder, AV 150 : 3. Beim Schlafengehen (잠자리에 들 때)
Vier letzte Lieder, AV 150 : 4. Im Abendrot (저녁 노을)

#### Zimmermann, Udo (1943-2021)
Einmal noch mochte ich mit dir durch unsre Walder laufen (단 한번, 단 한번이라도 있다면 우리의 들판에서 뛰어 놀고 싶다)
_From Opera, Die Weiße Rose_",17:00,90분(인터미션: 15분),부산,부산문화회관 중극장,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23010394),132
"Edvard Grieg, Franz Liszt, Franz Schubert, Ludwig van Beethoven, Robert Schumann",23년 8월,2023. 08. 29,바리톤 김대수 동창회,"#### Schubert, Franz (1797-1828)
D 829 :  Abschied von der Erde (세상과의 이별)
D 870 :  Der Wanderer an den Mond (방랑자의 달뜨면)
D 878 :  Am Fenster (창가에서)
D686 :  Frühlingsglaube (봄의 신앙)
D 777 :  Lachen und Weinen (웃음과 눈물)
D 544 :  Ganymed (가니메데)

#### Schumann, Robert (1810-1856)
Op 35/10 :  Stille Tränen (고요한 눈물)
Op 40/3 :  Der Soldat (병사)
Op 24/6 :  Warte warte wilder Schiffmann (기다려라, 거친 선원아)

#### Intermission


#### Schumann, Robert (1810-1856)
Op 127/2 :  Dein Angesicht (그대의 얼굴)
Op 142/2 :  Lehn' deine Wang' (너의 볼에 기대어)
Op 127/3 :  Es leuchtet meine Liebe (나의 사랑이 빛나네)
Op 142/4 :  Mein Wagen rollet langsam (나의 수레는 천천히 굴러가네)

#### Beethoven, Ludwig van (1770-1827)
Op 84/4 :  Die Liebe (사랑)

#### Schubert, Franz (1797-1828)
D 210 :  Die Liebe (사랑)

#### Liszt, Franz (1811-1886)
S 280/2 :  Die Liebe (사랑)

#### Grieg, Edvard (1843-1907)
Op 5/3 :  Ich liebe dich (그대를 사랑해)
Op 25/2 :  Ein Schwan (백조)
6 Songs, Op. 48/6 : 6. Ein Traum (꿈)",19:30,90분(인터미션: 15분),서울,금호아트홀 연세,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23011235),131
"Alma MahlerWerfel, Antonio Vivaldi, Ermanno WolfFerrari, Francesco Paolo Tosti, Gustave Charpentier, Ildebrando Pizzetti, Sergei Rachmaninoff",23년 9월,2023. 09. 03,소프라노 이민지 독창회,"#### Vivaldi, Antonio (1678-1741)
Gloria , RV. 589 : . Domine Deus (주 하나님)

#### MahlerWerfel, Alma (1879-1964)
Fünf Lieder  1. Die stille Stadt (고요한 마을)
Fünf Lieder  2. In meines Vaters Garten (내 아버지의 정원)
Fünf Lieder  3. Laue Sommernacht (고요한 여름밤)
Fünf Lieder  4. Bei dir ist es traut (당신과 함께하는 믿음)
Fünf Lieder  5. Ich wandle unter Blumen (나는 꽃 아래로 걷네)

#### Rachmaninoff, Sergei (1873-1943)
Op 4 : 4 Не пой красавица при мне (노래하지 마오, 아름다운 이여)
Op 4 : 5 Уж ты нива моя (슬픔의 수확)
Op 4 : 6 Давно ль мой друг (많은 시간, 많은 환상)

#### Intermission


#### Tosti, Francesco Paolo (1846-1916)
Due Piccoli Notturni  1. Van gli effluvî de le rose (감도는 장미의 향기)
Due Piccoli Notturni  2. O falce di luna calante (지는 초승달의 빛)

#### WolfFerrari, Ermanno (1876-1948)
Quattro Rispetti, Op. 12 : 1. Quando ti vidi a quel canto apparire (노랫소리에 나타나는 그대를 보았을 때)
Quattro Rispetti, Op. 12 : 2. O guarda, guarda quel nobile agello (오 보라, 저 고귀한 천사를 보라)
Quattro Rispetti, Op. 12 : 3. Angiolo delicato fresco e bello (섬세하고 청량하고 아름다운 천사여)
Quattro Rispetti, Op. 12 : 4. Sia Benedetto chi fece lo mondo! (세상을 만든 이여 축복이 있으라)

#### Pizzetti, Ildebrando (1880-1968)
I Pastori (목자들)
Adjuro vos, filiae Jerusalem… (애원하오, 예수살렘의 딸들이여…)

#### Charpentier, Gustave (1860-1956)
Depuis le jour (그날 이후)
_From Opera, Louise_",19:30,100분(인터미션: 15분),서울,영산아트홀,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23009489),130
"Alma MahlerWerfel, Johannes Brahms, Max Reger, Sergei Rachmaninoff, Wilhelm Grosz",23년 9월,2023. 09. 05,소프라노 조혜진 독창회,"#### Reger, Max (1873-1916)
Schlichte Weisen, Op. 76 : 3. Waldeinsamkeit
Schlichte Weisen, Op. 76 : 28. Die Mutter spricht

#### MahlerWerfel, Alma (1879-1964)
Fünf Lieder  1. Die stille Stadt (고요한 마을)
Fünf Lieder  2. In meines Vaters Garten (내 아버지의 정원)
Fünf Lieder  3. Laue Sommernacht (고요한 여름밤)
Fünf Lieder  4. Bei dir ist es traut (당신과 함께하는 믿음)
Fünf Lieder  5. Ich wandle unter Blumen (나는 꽃 아래로 걷네)

#### Grosz, Wilhelm (1894-1939)
Lieder an die Geliebte, Op. 18 : . Du allein
Lieder an die Geliebte, Op. 18 : . Schicksal
Lieder an die Geliebte, Op. 18 : . Wenn ich ein Dichter wäre
Lieder an die Geliebte, Op. 18 : . Das Singen deines Mundes
Lieder an die Geliebte, Op. 18 : . Und doch

#### Intermission


#### Brahms, Johannes (1833-1897)
5 Gesänge, Op. 72 : 1. Alte Liebe
5 Gesänge, Op. 72 : 2. Sommerfäden
5 Gesänge, Op. 72 : 3. O kühler Wald
5 Gesänge, Op. 72 : 4. Verzagen
5 Gesänge, Op. 72 : 5. Unüberwindlich

#### Rachmaninoff, Sergei (1873-1943)
Op 14 : 1 Я жду тебя (그대를 기다리네)
Op 38 : 3 Маргаритки
Op 21 : 4 Oни отвечали (그들은 대답했네)
Op 38 : 5 Сон (꿈)
Op 14 : 11 Весенние воды",19:30,90분(인터미션: 15분),서울,세종문화회관 체임버홀,"독일
이탈리아",[웹사이트](https://tickets.interpark.com/goods/P0003560),129
"Ambroise Thomas, Antonio Vivaldi, Gaetano Donizetti, George Frideric Händel, George Gershwin, Giuseppe Verdi, JeanPhilippe Rameau, Johann Sebastian Bach",23년 9월,2023. 09. 05,소프라노 박성희 독창회,"#### Bach, Johann Sebastian (1685-1750)
BWV 208 :  Schafe können sicher weiden (양들은 평화로이 풀을 뜯고)
_From Cantata Was mir behagt, ist nur die muntre Jagd!_
BWV 68 :  Mein gläubiges Herze
_From Cantata Also hat Gott die Welt geliebt_

#### Rameau, JeanPhilippe (1683-1764)
RCT 43 :  Rossignols Amoureux
_From Opera, Hippolyte et Aricie_

#### Händel, George Frideric (1685-1759)
HWV 17 :  Piangerò la sorte mia
_From Opera, Giulio Cesare_

#### Vivaldi, Antonio (1678-1741)
RV 718 :  Agitata da due venti
_From Opera, 〈Griselda〉_

#### Intermission


#### Verdi, Giuseppe (1813-1901)
Caro nome che il mio cor
_From Opera, Rigoletto_

#### Donizetti, Gaetano (1797-1848)
IGD 45 :  Il dolce suono mi colpi di sua voce
_From Opera, 〈Lucia di Lammermoor〉_

#### Gershwin, George (1878-1937)
IGG 13 :  My man’s gone now
_From Opera, 〈Porgy and Bess〉_

#### Thomas, Ambroise (1811-1896)
A vos jeux, mes amis
_From Opera, 〈Hamlet〉_",19:30,90분(인터미션: 15분),서울,롯데예술의전당 콘서트홀,"이탈리아
이탈리아",[웹사이트](https://tickets.interpark.com/goods/23010271),128
