id,x,y
18009170,-1.0783268,17.28867
P0003789,-16.00953,-20.488787
16014300,5.4948606,2.4496696
19016392,-24.843676,13.505848
17017246,-11.356072,1.034483
23003279,-5.1773877,-13.261109
P0003986,-12.617722,-14.565942
17001418,-31.60352,-17.841864
16007340,5.005557,-6.5976486
23003537,11.265248,1.0721872
17018388,9.499642,3.162932
P0002695,23.19893,-6.129316
16005769,-33.553734,-20.148525
P0003560,-32.854454,-18.457645
P0003574,6.3710394,14.878887
20007771,27.213383,-4.0258875
P0002656,37.22136,-3.328792
21000323,-0.5936737,-3.8146698
24010671,7.568261,-18.698336
19004423,8.004667,-13.91391
17004825,17.331299,-1.4101636
22017284,0.243735,4.6997733
24006991,-13.371404,10.080264
24005532,-1.5081029,-9.669236
20002033,-30.381739,4.062569
18016497,6.011367,12.524031
18010958,12.164692,2.0342138
15012396,32.83324,-0.72267646
24017446,-34.171062,11.597464
24002739,-26.534159,3.407125
17007647,25.366718,12.568789
19016580,20.868177,8.4801445
22002460,34.21622,-0.6383373
19004812,38.450596,5.3913703
16011443,4.0662293,7.9012723
24013190,14.730162,10.269706
19008783,21.271416,-0.21201983
22005326,-12.1560545,10.205943
16008648,33.31235,1.2193718
17007646,-19.164768,-21.060663
22004992,14.040829,3.9652617
24015522,3.045908,-20.807716
23001296,26.202526,-9.961553
19011211,-27.255226,9.207463
22013593,-19.191065,16.973867
23005966,31.067062,-5.6399508
23003126,2.018296,-14.183823
20008279,-26.769623,14.629372
22011623,-11.498394,6.417828
20006526,-16.566559,-24.936903
21000518,5.6617775,-8.534531
17007444,13.863148,-10.751546
19011761,-22.82821,3.7154675
18014530,5.3530564,2.3173668
24014364,-26.08972,-13.235608
P0002657,-0.9263345,-10.440245
18015799,-31.832392,-4.234877
22002703,12.029772,-4.0127125
21000444,-1.3008357,8.441275
24003787,-11.723545,15.072592
16013650,5.5802236,-6.253965
18010636,10.477653,-14.718716
15014484,-7.52001,3.961848
17015685,-25.399244,-7.0418673
20004292,-12.998932,1.6896397
19016634,3.0356042,4.9114833
16012980,12.678174,-2.0339017
P0003777,12.007139,11.084619
23004517,-10.341263,0.88559324
P0002496,-20.85301,-18.252663
16011292,-28.22927,16.50547
17013960,-2.6742926,-5.344083
24008349,-2.9923246,-9.760803
22003190,-20.802423,8.402905
P0002494,8.122627,9.619382
22015902,-5.6521974,22.14017
P0002480,-16.841707,-15.042836
19008150,27.991983,2.9011786
